Barangay,overall_share,recent_share,seasonal_share,risk_score_raw,risk_score,Date,Year,Month,predicted_outbreak_probability,predicted_city_cases_proxy,predicted_barangay_cases_proxy,predicted_barangay_label
"ROCK QUARRY, UPPER",0.01051003456099933,0.04225352112676056,0.0,0.014778063250228034,0.00670114688445532,2027-03-01,2027,3,0.03,70.82802977419014,0.47462903105342286,Higher Risk
SAINT JOSEPH VILLAGE,0.015041961280941383,0.01778568664075252,0.02055896408687286,0.01862358029185046,0.008444905461357495,2027-03-01,2027,3,0.03,70.82802977419014,0.5981360154572496,Higher Risk
SALUD MITRA,0.011555745119006058,0.027044945900011778,0.0,0.010424632793804744,0.004727073797489497,2027-03-01,2027,3,0.03,70.82802977419014,0.3348093236733802,Higher Risk
SAMOKI,0.01818181818181818,0.0,0.0,0.0036363636363636364,0.0016489174826199765,2027-03-01,2027,3,0.03,70.82802977419014,0.11678957655419035,Higher Risk
SAN ANTONIO VILLAGE,0.01037915043592873,0.021505376344086023,0.0,0.008527442990411553,0.0038667887029570653,2027-03-01,2027,3,0.03,70.82802977419014,0.2738770253835451,Higher Risk
SAN LUIS EXTENSION,0.000773196887789483,0.0,0.0,0.0001546393775578966,7.012158261808892e-05,2027-03-01,2027,3,0.03,70.82802977419014,0.004966573541487336,Higher Risk
SAN LUIS VILLAGE,0.03344280323277152,0.01408450704225352,0.05399108435423364,0.03790945493634718,0.017190129825312685,2027-03-01,2027,3,0.03,70.82802977419014,1.2175430270894407,Higher Risk
SAN ROQUE VILLAGE,0.008265504355880261,0.021505376344086023,0.0,0.008104713774401858,0.003675101164416594,2027-03-01,2027,3,0.03,70.82802977419014,0.2603001746964594,Higher Risk
SAN VICENTE,0.02513116566646087,0.04556346441853029,0.03533379244866885,0.03636216868318569,0.016488509303112412,2027-03-01,2027,3,0.03,70.82802977419014,1.167848627852857,Higher Risk
"SANITARY CAMP, NORTH",0.012820823762075342,0.010752688172043012,0.0,0.005789971204027971,0.002625475804101688,2027-03-01,2027,3,0.03,70.82802977419014,0.18595727842433016,Higher Risk
"SANITARY CAMP, SOUTH",0.008680343454863805,0.01408450704225352,0.0,0.005961420803648817,0.0027032200207075152,2027-03-01,2027,3,0.03,70.82802977419014,0.1914637481128588,Higher Risk
SANTA ESCOLASTICA,0.010866754308852098,0.0,0.028169014084507043,0.01625785790402394,0.0073721631851715215,2027-03-01,2027,3,0.03,70.82802977419014,0.5221557935795169,Higher Risk
SANTO ROSARIO,0.01099202252269211,0.018518518518518517,0.027031740495291244,0.021269830307739598,0.009644853637867816,2027-03-01,2027,3,0.03,70.82802977419014,0.6831259806306078,Higher Risk
SANTO TOMAS PROPER,0.027053400941966448,0.029527223075610173,0.02842080786199891,0.0284792510420758,0.012913982107180541,2027-03-01,2027,3,0.03,70.82802977419014,0.9146719091907421,Higher Risk
SANTO TOMAS SCHOOL AREA,0.005643079568256218,0.0,0.0,0.0011286159136512436,0.0005117734905752296,2027-03-01,2027,3,0.03,70.82802977419014,0.036247908028103584,Higher Risk
SANTO TOMAS SCHOOL SITE,0.00035486160397445,0.0,0.0,7.097232079489e-05,3.2182562648722045e-05,2027-03-01,2027,3,0.03,70.82802977419014,0.0022794275054934246,Higher Risk
SCOUT BARRIO,0.007812303310760456,0.0,0.02631578947368421,0.014720355398994196,0.006674979126139745,2027-03-01,2027,3,0.03,70.82802977419014,0.47277562028832354,Higher Risk
SESSION ROAD AREA,0.006205739131548678,0.0,0.0,0.0012411478263097356,0.000562801346062424,2027-03-01,2027,3,0.03,70.82802977419014,0.039862110495863655,Higher Risk
SLAUGHTER HOUSE AREA,0.011687469484825859,0.0,0.014084507042253521,0.009379747418091933,0.004253268112569129,2027-03-01,2027,3,0.03,70.82802977419014,0.30125060051465974,Higher Risk
SLAUGHTER HOUSE AREA (SANTO NIÑO SLAUGHTER),0.010706438184491117,0.0,0.0,0.0021412876368982234,0.0009709718204448616,2027-03-01,2027,3,0.03,70.82802977419014,0.06877202100836827,Higher Risk
SLU-SVP HOUSING VILLAGE,0.01207274182586254,0.0,0.0,0.002414548365172508,0.0010948825282902188,2027-03-01,2027,3,0.03,70.82802977419014,0.0775483723129802,Higher Risk
SLU-SVP HOUSING VILLAGE NEW SITE BAKAKENG,0.00035486160397445,0.0,0.0,7.097232079489e-05,3.2182562648722045e-05,2027-03-01,2027,3,0.03,70.82802977419014,0.0022794275054934246,Higher Risk
SOUTH DRIVE,0.0025965745257849316,0.0,0.0,0.0005193149051569864,0.0002354845421770847,2027-03-01,2027,3,0.03,70.82802977419014,0.01667890616468009,Higher Risk
TEODORA ALONZO,0.011193978931398485,0.010752688172043012,0.0,0.0054646022378926,0.0024779364955469733,2027-03-01,2027,3,0.03,70.82802977419014,0.1755073598851534,Higher Risk
TRANCOVILLE,0.014994565099996733,0.02816901408450704,0.04918032786885246,0.03603978117977769,0.016342321945711807,2027-03-01,2027,3,0.03,70.82802977419014,1.1574944653502768,Higher Risk
UPPER MARKET SUBD,0.00035486160397445,0.0,0.0,7.097232079489e-05,3.2182562648722045e-05,2027-03-01,2027,3,0.03,70.82802977419014,0.0022794275054934246,Higher Risk
VICTORIA VILLAGE,0.011696588703199461,0.010752688172043012,0.017251515136628398,0.014190881760566994,0.0064348880829177635,2027-03-01,2027,3,0.03,70.82802977419014,0.4557704447304807,Higher Risk
A. BONIFACIO-CAGUIOA-RIMANDO,0.015224856367173814,0.0,0.01818181818181818,0.012135880364343854,0.005401650602472593,2027-04-01,2027,4,0.06,78.83688595125744,0.42584931249567287,Higher Risk
A. BONIFACIO-CAGUIOA-RIMANDO (ABCR),0.0111141747055262,0.0,0.021116138763197588,0.012780904322704035,0.005688749185243922,2027-04-01,2027,4,0.06,78.83688595125744,0.44848327072238375,Higher Risk
ABANAO-ZANDUETA-KAYONG-CHUGUM-OTEK,0.0022048934577819303,0.0,0.0,0.00044097869155638607,0.0001962785346765336,2027-04-01,2027,4,0.06,78.83688595125744,0.015473988452973809,Higher Risk
ALFONSO TABORA,0.008577975256185956,0.0,0.0,0.0017155950512371912,0.0007636071520070073,2027-04-01,2027,4,0.06,78.83688595125744,0.060200409954340936,Higher Risk
AMBIONG,0.013373799536951175,0.03810389217022565,0.014705882352941176,0.021458868734928516,0.009551289873536418,2027-04-01,2027,4,0.06,78.83688595125744,0.7529939504473907,Higher Risk
ANDRES BONIFACIO,0.00964281864485028,0.0,0.01818181818181818,0.011019472819879146,0.004904740340990398,2027-04-01,2027,4,0.06,78.83688595125744,0.3866744548831915,Higher Risk
ANDRES BONIFACIO (LOWER BOKAWKAN),0.011568883890780302,0.0,0.0,0.0023137767781560604,0.0010298563723843625,2027-04-01,2027,4,0.06,78.83688595125744,0.0811906693758417,Higher Risk
APUGAN-LOAKAN,0.013925302344019978,0.016299709848096946,0.030376940133037694,0.022863443489751924,0.010176462653988414,2027-04-01,2027,4,0.06,78.83688595125744,0.8022806256397153,Higher Risk
ASIN ROAD,0.040495139629523946,0.04824742961953321,0.041696916187590506,0.04342171490556001,0.019326898868345314,2027-04-01,2027,4,0.06,78.83688595125744,1.523672521875226,Higher Risk
ATOK TRAIL,0.009915076372016602,0.018518518518518517,0.01282051282051282,0.013948827240215286,0.006208588812993687,2027-04-01,2027,4,0.06,78.83688595125744,0.48946580816823615,Higher Risk
AURORA HILL PROPER,0.011880397445946352,0.021505376344086023,0.0,0.008827692392415078,0.003929184245259305,2027-04-01,2027,4,0.06,78.83688595125744,0.30976465022498534,Higher Risk
AURORA HILL PROPER (MALVAR-SGT. FLORESCA),0.016451128900714637,0.0,0.0,0.0032902257801429276,0.0014644714296786665,2027-04-01,2027,4,0.06,78.83688595125744,0.11545436708045197,Higher Risk
"AURORA HILL, NORTH CENTRAL",0.0070440500353404975,0.0,0.01282051282051282,0.00781906641732451,0.003480247296109342,2027-04-01,2027,4,0.06,78.83688595125744,0.2743718591655443,Higher Risk
"AURORA HILL, SOUTH CENTRAL",0.009066887485257386,0.018518518518518517,0.01818181818181818,0.01645984214351612,0.007326235391406209,2027-04-01,2027,4,0.06,78.83688595125744,0.5775775840043572,Higher Risk
AZKCO,0.01098901098901099,0.0,0.0,0.0021978021978021982,0.0009782363709479182,2027-04-01,2027,4,0.06,78.83688595125744,0.077121109209793,Higher Risk
BAKAKENG CENTRAL,0.05252287905817909,0.07683376243121813,0.06975394882496748,0.068431678953485,0.030458772561185236,2027-04-01,2027,4,0.06,78.83688595125744,2.40127477862145,Higher Risk
BAKAKENG NORTH,0.031713512950439615,0.04225352112676056,0.030503774083401054,0.03427064596981662,0.015253780516317208,2027-04-01,2027,4,0.06,78.83688595125744,1.2025605548904126,Higher Risk
BAL-MARCOVILLE,0.004900068836108636,0.0,0.0,0.0009800137672217272,0.000436201725562321,2027-04-01,2027,4,0.06,78.83688595125744,0.0343887856898984,Higher Risk
BAL-MARCOVILLE (MARCOVILLE),0.0029178821803801866,0.0,0.0,0.0005835764360760373,0.0002597484412239728,2027-04-01,2027,4,0.06,78.83688595125744,0.02047775823679124,Higher Risk
BALSIGAN,0.018198826328624757,0.03046174297878069,0.0975609756097561,0.06155877596423721,0.027399660287659357,2027-04-01,2027,4,0.06,78.83688595125744,2.1601038932013985,Higher Risk
BAYAN PARK EAST,0.008733808240538508,0.016855764214919144,0.05128205128205128,0.03244451655360908,0.014440974789405802,2027-04-01,2027,4,0.06,78.83688595125744,1.1384814824973692,Higher Risk
BAYAN PARK VILLAGE,0.005244522277322366,0.0,0.0,0.0010489044554644732,0.00046686480203302414,2027-04-01,2027,4,0.06,78.83688595125744,0.03680616715253391,Higher Risk
BAYAN PARK WEST,0.011555436430478272,0.010752688172043012,0.01818181818181818,0.014627802828617647,0.006510799183073921,2027-04-01,2027,4,0.06,78.83688595125744,0.5132911326475388,Higher Risk
BAYAN PARK WEST (BAYAN PARK),0.00993644901403988,0.0,0.0,0.001987289802807976,0.0008845378199479086,2027-04-01,2027,4,0.06,78.83688595125744,0.06973420723080716,Higher Risk
"BAYAN PARK, EAST",0.0006934812760055479,0.0,0.0,0.00013869625520110957,6.173336321515988e-05,2027-04-01,2027,4,0.06,78.83688595125744,0.004866866115181111,Higher Risk
BGH COMPOUND,0.014700542507853678,0.019371906468680665,0.029411764705882353,0.023457562795116113,0.010440903700489666,2027-04-01,2027,4,0.06,78.83688595125744,0.8231283342635656,Higher Risk
BROOKSIDE,0.010710221091892265,0.010752688172043012,0.014705882352941176,0.012720791846461944,0.0056619932694173935,2027-04-01,2027,4,0.06,78.83688595125744,0.4463739176378463,Higher Risk
BROOKSPOINT,0.013107881526982536,0.0,0.02564102564102564,0.015442089125909327,0.006873236018004651,2027-04-01,2027,4,0.06,78.83688595125744,0.5418645240675075,Higher Risk
BURNHAM-LEGARDA-KISAD,0.0010645848119233499,0.0,0.0,0.00021291696238466998,9.476881805137745e-05,2027-04-01,2027,4,0.06,78.83688595125744,0.007471278500451911,Higher Risk
CABINET HILL-TEACHER'S CAMP,0.013405186762074112,0.018518518518518517,0.0155011655011655,0.015987175658553128,0.0071158526975581065,2027-04-01,2027,4,0.06,78.83688595125744,0.5609916675633361,Higher Risk
CAMDAS SUBDIVISION,0.010891636723397727,0.018518518518518517,0.016443850267379677,0.015955808033924938,0.007101891044725007,2027-04-01,2027,4,0.06,78.83688595125744,0.5598909743312419,Higher Risk
CAMP 7,0.05260247531961397,0.07195130159691723,0.03309948062458823,0.048655625855292074,0.02165649980261068,2027-04-01,2027,4,0.06,78.83688595125744,1.7073310050418473,Higher Risk
CAMP 8,0.027513281058517875,0.010752688172043012,0.036805841217605925,0.027131383272119444,0.012076112189466404,2027-04-01,2027,4,0.06,78.83688595125744,0.9520430794155528,Higher Risk
CAMP ALLEN,0.015977416085353455,0.016855764214919144,0.16666666666666666,0.09158554581487977,0.04076450194600068,2027-04-01,2027,4,0.06,78.83688595125744,3.213746390776668,Higher Risk
CAMPO FILIPINO,0.012225925774298428,0.018518518518518517,0.01818181818181818,0.01709164980132433,0.007607451431197899,2027-04-01,2027,4,0.06,78.83688595125744,0.5997477808610789,Higher Risk
CITY CAMP CENTRAL,0.01160167449829462,0.018518518518518517,0.0,0.007875890455214479,0.003505539536086023,2027-04-01,2027,4,0.06,78.83688595125744,0.27636582060403775,Higher Risk
CITY CAMP PROPER,0.014197824667003879,0.010752688172043012,0.05075757575757575,0.031444159263801556,0.013995718211806965,2027-04-01,2027,4,0.06,78.83688595125744,1.1033788404701625,Higher Risk
COUNTRY CLUB VILLAGE,0.008297450569648713,0.0,0.014705882352941176,0.00901243129040033,0.0040114110759171,2027-04-01,2027,4,0.06,78.83688595125744,0.3162471574956873,Higher Risk
CRESENCIA VILLAGE,0.01393283911563931,0.0,0.01282051282051282,0.009196824233384273,0.004093483922851824,2027-04-01,2027,4,0.06,78.83688595125744,0.3227175251691752,Higher Risk
"DAGSIAN, LOWER",0.00881987436441062,0.016299709848096946,0.0,0.006653887827311207,0.0029616291618019663,2027-04-01,2027,4,0.06,78.83688595125744,0.23348562045889978,Higher Risk
"DAGSIAN, UPPER",0.005526063241343298,0.0,0.0,0.0011052126482686596,0.0004919274406264725,2027-04-01,2027,4,0.06,78.83688595125744,0.03878202753296318,Higher Risk
DIZON SUBDIVISION,0.0076907271097594165,0.0,0.0,0.0015381454219518835,0.0006846247569799659,2027-04-01,2027,4,0.06,78.83688595125744,0.05397368388543691,Higher Risk
DOMINICAN HILL-MIRADOR,0.015020287210642485,0.01705285476298652,0.014705882352941176,0.015472855047495043,0.006886929854288451,2027-04-01,2027,4,0.06,78.83688595125744,0.5429441034768486,Higher Risk
DONTOGAN,0.014648554964830397,0.01408450704225352,0.01282051282051282,0.013565319515898545,0.006037890464961611,2027-04-01,2027,4,0.06,78.83688595125744,0.4760084819723633,Higher Risk
DPS AREA,0.009108315198818107,0.0,0.02690100430416069,0.015272165191843965,0.0067976032914728824,2027-04-01,2027,4,0.06,78.83688595125744,0.5359018754317398,Higher Risk
ENGINEERS' HILL,0.01331129875644272,0.037037037037037035,0.01818181818181818,0.022864279953308746,0.010176834961867201,2027-04-01,2027,4,0.06,78.83688595125744,0.802309977233494,Higher Risk
FAIRVIEW VILLAGE,0.022199649377479237,0.029804634257155835,0.039467849223946784,0.03311524476461599,0.014739514272023446,2027-04-01,2027,4,0.06,78.83688595125744,1.1620174056404438,Higher Risk
FERDINAND,0.0108702922963161,0.016299709848096946,0.01818181818181818,0.016154880504601395,0.007190497713452936,2027-04-01,2027,4,0.06,78.83688595125744,0.5668764481682665,Higher Risk
FERDINAND (HAPPY HOMES-CAMPO SIOCO),0.010982570777634908,0.0,0.030800500312695434,0.017596764311874697,0.007832276661697736,2027-04-01,2027,4,0.06,78.83688595125744,0.6174723019169598,Higher Risk
FORT DEL PILAR,0.012595409442947061,0.0,0.013763197586726998,0.009400680681952912,0.0041842199284129866,2027-04-01,2027,4,0.06,78.83688595125744,0.3298708692912732,Higher Risk
GABRIELA SILANG,0.01842431555907383,0.018518518518518517,0.04807692307692307,0.03327888020583186,0.014812348005802377,2027-04-01,2027,4,0.06,78.83688595125744,1.1677593904037777,Higher Risk
GENERAL EMILIO F. AGUINALDO,0.001404809036358004,0.0,0.0,0.0002809618072716008,0.00012505541171775432,2027-04-01,2027,4,0.06,78.83688595125744,0.009858979231180141,Higher Risk
"GENERAL EMILIO F. AGUINALDO (QUIRINO-MAGSAYSAY, LOWER)",0.02957987240482632,0.0,0.0,0.005915974480965264,0.0026331857401303786,2027-04-01,2027,4,0.06,78.83688595125744,0.20759216388313606,Higher Risk
"GENERAL LUNA, LOWER",0.0038054685982949706,0.0,0.0,0.0007610937196589942,0.0003387609490130623,2027-04-01,2027,4,0.06,78.83688595125744,0.026706858302082533,Higher Risk
"GENERAL LUNA, UPPER",0.007661001292752662,0.012751779494169318,0.0,0.005357734106801328,0.002384714317959253,2027-04-01,2027,4,0.06,78.83688595125744,0.18800345071128433,Higher Risk
GIBRALTAR,0.0256567382028497,0.010752688172043012,0.023934870724684212,0.02032458945452495,0.00904642494619537,2027-04-01,2027,4,0.06,78.83688595125744,0.7131919717498146,Higher Risk
GREENWATER VILLAGE,0.009009889610666877,0.0,0.021286031042128603,0.012444993443197678,0.005539236076166671,2027-04-01,2027,4,0.06,78.83688595125744,0.4366961227938427,Higher Risk
GUISAD CENTRAL,0.015045579087301749,0.01408450704225352,0.020138031902737785,0.017303483881505297,0.00770173826103479,2027-04-01,2027,4,0.06,78.83688595125744,0.6071810609116356,Higher Risk
GUISAD SORONG,0.012834062514595018,0.07042253521126761,0.0,0.023693573066299285,0.010545951293680507,2027-04-01,2027,4,0.06,78.83688595125744,0.831409959387406,Higher Risk
GUISAD SURONG,0.00035486160397445,0.0,0.0,7.097232079489e-05,3.1589606017125817e-05,2027-04-01,2027,4,0.06,78.83688595125744,0.002490426166817304,Higher Risk
HAPPY HOLLOW,0.010499862392302568,0.018518518518518517,0.01818181818181818,0.01674643712492516,0.0074537981151243955,2027-04-01,2027,4,0.06,78.83688595125744,0.5876342319057597,Higher Risk
HAPPY HOMES,0.010513918973961787,0.03225806451612903,0.01818181818181818,0.020871112240540158,0.009289680898603868,2027-04-01,2027,4,0.06,78.83688595125744,0.7323695135268079,Higher Risk
HAPPY HOMES (HAPPY HOMES-LUCBAN),0.014811403474952915,0.0,0.0,0.002962280694990583,0.0013185038761424825,2027-04-01,2027,4,0.06,78.83688595125744,0.10394673970973577,Higher Risk
HARRISON-CLAUDIO CARANTES,0.01,0.0,0.0,0.002,0.0008901950975626054,2027-04-01,2027,4,0.06,78.83688595125744,0.07018020938091162,Higher Risk
HILLSIDE,0.010484824861130263,0.0,0.014705882352941176,0.009449906148696641,0.004206130062998236,2027-04-01,2027,4,0.06,78.83688595125744,0.3315981960727472,Higher Risk
HOLY GHOST EXTENSION,0.013546610934805506,0.012751779494169318,0.01818181818181818,0.01562576512612099,0.006954989755468816,2027-04-01,2027,4,0.06,78.83688595125744,0.5483097341440589,Higher Risk
HOLY GHOST PROPER,0.009430139713221332,0.010752688172043012,0.01846419163492334,0.01434393021171884,0.006384448177126128,2027-04-01,2027,4,0.06,78.83688595125744,0.503330012801806,Higher Risk
HOLYGHOST EXTENSION,0.00034674063800277393,0.0,0.0,6.934812760055478e-05,3.086668160757994e-05,2027-04-01,2027,4,0.06,78.83688595125744,0.0024334330575905556,Higher Risk
HONEYMOON,0.011782810540811135,0.0,0.0,0.002356562108162227,0.0010489000178939064,2027-04-01,2027,4,0.06,78.83688595125744,0.08269201108497379,Higher Risk
HONEYMOON (HONEYMOON-HOLY GHOST),0.008947342390148848,0.0,0.0,0.0017894684780297696,0.0007964880331924589,2027-04-01,2027,4,0.06,78.83688595125744,0.06279263623433523,Higher Risk
IMELDA R. MARCOS,0.007710869303299596,0.010752688172043012,0.0,0.004767980312272822,0.0021222163496301435,2027-04-01,2027,4,0.06,78.83688595125744,0.16730892831968552,Higher Risk
IMELDA R. MARCOS (LA SALLE),0.0063248484089374925,0.0,0.0,0.0012649696817874985,0.0005630349046462801,2027-04-01,2027,4,0.06,78.83688595125744,0.04438791856417589,Higher Risk
IMELDA VILLAGE,0.010702149333658014,0.018518518518518517,0.0,0.007695985422287157,0.0034254642469166525,2027-04-01,2027,4,0.06,78.83688595125744,0.2700529341642781,Higher Risk
IRISAN,0.08043941817927641,0.06322546990425228,0.08908563340055449,0.07959834130740821,0.035429026602984914,2027-04-01,2027,4,0.06,78.83688595125744,2.7931141296635875,Higher Risk
KABAYANIHAN,0.0053185830734311206,0.0,0.0,0.0010637166146862242,0.00047345765779478386,2027-04-01,2027,4,0.06,78.83688595125744,0.03732592737031685,Higher Risk
KAGITINGAN,0.002882266699760035,0.0,0.0,0.0005764533399520071,0.0002565779685994334,2027-04-01,2027,4,0.06,78.83688595125744,0.020227808048078843,Higher Risk
KAYANG EXTENSION,0.009188434562808151,0.0,0.0195480631276901,0.01161171847640668,0.005168347430987177,2027-04-01,2027,4,0.06,78.83688595125744,0.40745641697321044,Higher Risk
KAYANG-HILLTOP,0.02043479107724134,0.0,0.05075757575757575,0.029465746094236144,0.013115131359556753,2027-04-01,2027,4,0.06,78.83688595125744,1.0339561152291357,Higher Risk
KIAS,0.03100431958926556,0.024085853231696028,0.05773635260005418,0.04229479618738901,0.018825310109211638,2027-04-01,2027,4,0.06,78.83688595125744,1.4841288260769716,Higher Risk
LEGARDA-BURNHAM-KISAD,0.011080265765694961,0.0,0.014705882352941176,0.00956899432960958,0.004259135920411409,2027-04-01,2027,4,0.06,78.83688595125744,0.3357770128083782,Higher Risk
LIWANAG-LOAKAN,0.019213489096757252,0.03225806451612903,0.08333333333333333,0.05518678384085682,0.024563502212688975,2027-04-01,2027,4,0.06,78.83688595125744,1.9365100225052205,Higher Risk
LOAKAN PROPER,0.03835140492788289,0.046248338297406905,0.0318441004237274,0.03746683268666235,0.016676395389432604,2027-04-01,2027,4,0.06,78.83688595125744,1.3147150813947737,Higher Risk
LOPEZ JAENA,0.010017775798486228,0.018518518518518517,0.0,0.0075591107152528005,0.0033645416503255013,2027-04-01,2027,4,0.06,78.83688595125744,0.26524998636496705,Higher Risk
LOURDES SUBDIVISION EXTENSION,0.009976885449244199,0.02816901408450704,0.0,0.010446081315200952,0.004649525187766111,2027-04-01,2027,4,0.06,78.83688595125744,0.3665540869554157,Higher Risk
"LOURDES SUBDIVISION, LOWER",0.004487591143057561,0.01408450704225352,0.0,0.005122870341287568,0.0022801770316315324,2027-04-01,2027,4,0.06,78.83688595125744,0.17976205659141187,Higher Risk
"LOURDES SUBDIVISION, PROPER",0.005727180185290716,0.010752688172043012,0.0,0.004371242488671046,0.0019456293168361642,2027-04-01,2027,4,0.06,78.83688595125744,0.15338735655483562,Higher Risk
LOWER DAGSIAN,0.00034674063800277393,0.0,0.0,6.934812760055478e-05,3.086668160757994e-05,2027-04-01,2027,4,0.06,78.83688595125744,0.0024334330575905556,Higher Risk
LOWER ROCK QUARRY,0.00034674063800277393,0.0,0.0,6.934812760055478e-05,3.086668160757994e-05,2027-04-01,2027,4,0.06,78.83688595125744,0.0024334330575905556,Higher Risk
LUALHATI,0.007125871831034546,0.010752688172043012,0.0,0.004650980817819813,0.002070140161440457,2027-04-01,2027,4,0.06,78.83688595125744,0.163203403810599,Higher Risk
LUCNAB,0.013416006879613617,0.010752688172043012,0.020173453996983406,0.01599573482602733,0.007119662362020483,2027-04-01,2027,4,0.06,78.83688595125744,0.561292009646069,Higher Risk
MAGSAYSAY AVENUE,0.0006934812760055479,0.0,0.0,0.00013869625520110957,6.173336321515988e-05,2027-04-01,2027,4,0.06,78.83688595125744,0.004866866115181111,Higher Risk
MAGSAYSAY PRIVATE ROAD,0.008378518994245644,0.0,0.0,0.001675703798849129,0.0007458516533512644,2027-04-01,2027,4,0.06,78.83688595125744,0.058800621731810436,Higher Risk
"MAGSAYSAY, LOWER",0.007952753823419144,0.0,0.0,0.0015905507646838289,0.0007079502465729988,2027-04-01,2027,4,0.06,78.83688595125744,0.0558125928482401,Higher Risk
"MAGSAYSAY, UPPER",0.0072956471877073355,0.0,0.0155011655011655,0.009209712188124218,0.004099220319915377,2027-04-01,2027,4,0.06,78.83688595125744,0.3231697648502456,Higher Risk
MALCOLM SQUARE-PERFECTO,0.0006934812760055479,0.0,0.0,0.00013869625520110957,6.173336321515988e-05,2027-04-01,2027,4,0.06,78.83688595125744,0.004866866115181111,Higher Risk
MALCOLM SQUARE-PERFECTO (JOSE ABAD SANTOS),0.002150537634408602,0.0,0.0,0.00043010752688172043,0.00019143980592744203,2027-04-01,2027,4,0.06,78.83688595125744,0.015092518146432607,Higher Risk
MANUEL A. ROXAS,0.007952402629640629,0.01408450704225352,0.0,0.005815832638604182,0.0025886128515650174,2027-04-01,2027,4,0.06,78.83688595125744,0.2040781761507906,Higher Risk
MANUEL ROXAS,0.0006275029257225496,0.0,0.0,0.00012550058514450993,5.5860002818440546e-05,2027-04-01,2027,4,0.06,78.83688595125744,0.004403828671434316,Higher Risk
MARCOS HIGHWAY,0.0009082652134423251,0.0,0.0,0.00018165304268846503,8.085332402930113e-05,2027-04-01,2027,4,0.06,78.83688595125744,0.006374224285278077,Higher Risk
"MARKET SUBDIVISION, UPPER",0.007239918360144109,0.0,0.014705882352941176,0.00880092484849941,0.003917270077075545,2027-04-01,2027,4,0.06,78.83688595125744,0.3088253743066782,Higher Risk
MATICMATIC,0.009259259259259259,0.0,0.0,0.001851851851851852,0.0008242547199653755,2027-04-01,2027,4,0.06,78.83688595125744,0.06498167535269594,Higher Risk
MIDDLE QUEZON HILL,0.0025789140096325,0.0,0.0,0.0005157828019265,0.00022957366084103736,2027-04-01,2027,4,0.06,78.83688595125744,0.01809887251713752,Higher Risk
MIDDLE QUEZON HILL SUBDIVISION,0.008068844792422614,0.0,0.0,0.0016137689584845229,0.000718284607720817,2027-04-01,2027,4,0.06,78.83688595125744,0.056627321699429745,Higher Risk
MIDDLE QUEZON HILL SUBDIVISION(QUEZON HILL MIDDLE),0.009828869988552548,0.0,0.02564102564102564,0.01478628681822333,0.006581340018368492,2027-04-01,2027,4,0.06,78.83688595125744,0.5188523524345634,Higher Risk
MILITARY CUT-OFF,0.01377961119491897,0.0,0.01818181818181818,0.011846831329892884,0.005272995585760863,2027-04-01,2027,4,0.06,78.83688595125744,0.41570655161611314,Higher Risk
MINES VIEW,0.010752688172043012,0.010752688172043012,0.0,0.005376344086021506,0.0023929975740930257,2027-04-01,2027,4,0.06,78.83688595125744,0.1886564768304076,Higher Risk
MINES VIEW PARK,0.008672791212112984,0.0,0.01282051282051282,0.008144814652679007,0.0036252370371854634,2027-04-01,2027,4,0.06,78.83688595125744,0.2858023988468648,Higher Risk
"MODERN SITE, EAST",0.010574239438031615,0.0,0.01818181818181818,0.011205756978515414,0.004987654963376188,2027-04-01,2027,4,0.06,78.83688595125744,0.39321118551191164,Higher Risk
"MODERN SITE, WEST",0.005726255397236057,0.0,0.0,0.0011452510794472115,0.0005097484482010948,2027-04-01,2027,4,0.06,78.83688595125744,0.040186980274660174,Higher Risk
"MODERNSITE, WEST",0.007462686567164179,0.0,0.0,0.0014925373134328358,0.0006643246996735862,2027-04-01,2027,4,0.06,78.83688595125744,0.05237329058276987,Higher Risk
MRR-QUEEN OF PEACE,0.00957218819327287,0.018518518518518517,0.024390243902439025,0.01966511514542964,0.008752894547732804,2027-04-01,2027,4,0.06,78.83688595125744,0.6900509492029941,Higher Risk
NEW LUCBAN,0.016799016334701867,0.0,0.023994608930046523,0.015357107731963636,0.006835411007867406,2027-04-01,2027,4,0.06,78.83688595125744,0.5388825180572123,Higher Risk
NORTH SANITARY CAMP,0.0006934812760055479,0.0,0.0,0.00013869625520110957,6.173336321515988e-05,2027-04-01,2027,4,0.06,78.83688595125744,0.004866866115181111,Higher Risk
OUTLOOK DRIVE,0.008822046518116175,0.01408450704225352,0.024390243902439025,0.018184883367518802,0.0080940470117565,2027-04-01,2027,4,0.06,78.83688595125744,0.6381094611499634,Higher Risk
OUTSIDE BAGUIO,0.005076142131979695,0.0,0.0,0.0010152284263959391,0.00045187568404193173,2027-04-01,2027,4,0.06,78.83688595125744,0.035624471766960215,Higher Risk
PACDAL,0.02653261121259708,0.01563514900634392,0.0,0.009997066944422591,0.004449669991965083,2027-04-01,2027,4,0.06,78.83688595125744,0.35079812567728386,Higher Risk
PADRE BURGOS,0.013396974482136328,0.018518518518518517,0.02564102564102564,0.02105546327249564,0.009371735091042556,2027-04-01,2027,4,0.06,78.83688595125744,0.7388384105379193,Higher Risk
PADRE ZAMORA,0.009479748898209388,0.010752688172043012,0.0,0.005121756231254781,0.002279681143986866,2027-04-01,2027,4,0.06,78.83688595125744,0.17972296235372465,Higher Risk
