Date,Year,Month,rainfall,relative_humidity,temp_mid,cases_lag_1,cases_lag_2,cases_lag_3,rainfall_lag_1,rainfall_lag_2,rainfall_lag_3,relative_humidity_lag_1,relative_humidity_lag_2,relative_humidity_lag_3,temp_mid_lag_1,temp_mid_lag_2,temp_mid_lag_3,cases_roll3_mean,cases_roll3_max,month_sin,month_cos,predicted_outbreak_probability,predicted_outbreak_probability_lower,predicted_outbreak_probability_upper,predicted_outbreak,predicted_label,predicted_city_cases_proxy
2027-12-01,2027,12,9.150813902726544,81.4114961259733,22.649882104870237,330.7288615442001,284.250542078251,259.93179999151556,174.35603728922538,553.1712533448375,636.5258503582384,84.85160686213497,88.19713300514178,91.06686607284229,122.83537979471636,267.4000627511255,379.92141772150865,291.6370678713222,330.7288615442001,-2.4492935982947064e-16,1.0,0.09666666666666666,0.0,0.2058333333333333,0,Non-outbreak,319.8286510988833
2028-01-01,2028,1,52.774290249324615,80.9722670874152,37.179673304786164,319.8286510988833,330.7288615442001,284.250542078251,9.150813902726544,174.35603728922538,553.1712533448375,81.4114961259733,84.85160686213497,88.19713300514178,22.649882104870237,122.83537979471636,267.4000627511255,311.6026849071115,330.7288615442001,0.49999999999999994,0.8660254037844387,0.10333333333333333,0.0,0.21333333333333335,0,Non-outbreak,343.80162901417964
2028-02-01,2028,2,37.22343816829951,81.63053549189014,34.93556705664374,343.80162901417964,319.8286510988833,330.7288615442001,52.774290249324615,9.150813902726544,174.35603728922538,80.9722670874152,81.4114961259733,84.85160686213497,37.179673304786164,22.649882104870237,122.83537979471636,331.45304721908764,343.80162901417964,0.8660254037844386,0.5000000000000001,0.14666666666666667,0.03583333333333333,0.2575,0,Non-outbreak,380.0661608112205
2028-03-01,2028,3,69.15908469391938,81.92991244551197,43.87023139005105,380.0661608112205,343.80162901417964,319.8286510988833,37.22343816829951,52.774290249324615,9.150813902726544,81.63053549189014,80.9722670874152,81.4114961259733,34.93556705664374,37.179673304786164,22.649882104870237,347.8988136414278,380.0661608112205,1.0,6.123233995736766e-17,0.16,0.048333333333333325,0.27166666666666667,0,Non-outbreak,403.56262382405623
2028-04-01,2028,4,68.43803490359497,83.77443083745202,63.63637593817331,403.56262382405623,380.0661608112205,343.80162901417964,69.15908469391938,37.22343816829951,52.774290249324615,81.92991244551197,81.63053549189014,80.9722670874152,43.87023139005105,34.93556705664374,37.179673304786164,375.8101378831522,403.56262382405623,0.8660254037844387,-0.4999999999999998,0.22,0.1075,0.3325,0,Non-outbreak,458.48836821744567
2028-05-01,2028,5,341.85864488549623,85.39377935108482,187.40791257050944,458.48836821744567,403.56262382405623,380.0661608112205,68.43803490359497,69.15908469391938,37.22343816829951,83.77443083745202,81.92991244551197,81.63053549189014,63.63637593817331,43.87023139005105,34.93556705664374,414.0390509509075,458.48836821744567,0.49999999999999994,-0.8660254037844387,0.7025755316210991,0.5892421982877658,0.8159088649544324,1,Outbreak,704.9327572846366
2028-06-01,2028,6,295.2711471721188,88.22048453459279,179.2197499464434,704.9327572846366,458.48836821744567,403.56262382405623,341.85864488549623,68.43803490359497,69.15908469391938,85.39377935108482,83.77443083745202,81.92991244551197,187.40791257050944,63.63637593817331,43.87023139005105,522.3279164420461,704.9327572846366,1.2246467991473532e-16,-1.0,0.9117208307663983,0.7975541640997317,1.0,1,Outbreak,998.5451583530702
2028-07-01,2028,7,1376.7088437646394,92.05981173092167,569.7158225245528,998.5451583530702,704.9327572846366,458.48836821744567,295.2711471721188,341.85864488549623,68.43803490359497,88.22048453459279,85.39377935108482,83.77443083745202,179.2197499464434,187.40791257050944,63.63637593817331,720.6554279517176,998.5451583530702,-0.4999999999999997,-0.8660254037844388,0.7859088649544325,0.6709088649544325,0.9009088649544325,1,Outbreak,1287.0249173565028
2028-08-01,2028,8,600.2977211354643,91.45339676866587,356.8509931719704,1287.0249173565028,998.5451583530702,704.9327572846366,1376.7088437646394,295.2711471721188,341.85864488549623,92.05981173092167,88.22048453459279,85.39377935108482,569.7158225245528,179.2197499464434,187.40791257050944,996.8342776647365,1287.0249173565028,-0.8660254037844384,-0.5000000000000004,0.6251950113378685,0.5093616780045351,0.7410283446712018,1,Outbreak,1620.0500951913175
2028-09-01,2028,9,643.3670132255554,90.81670238089465,388.1834476440993,1620.0500951913175,1287.0249173565028,998.5451583530702,600.2977211354643,1376.7088437646394,295.2711471721188,91.45339676866587,92.05981173092167,88.22048453459279,356.8509931719704,569.7158225245528,179.2197499464434,1301.8733903002967,1620.0500951913175,-1.0,-1.8369701987210297e-16,0.4095098039215686,0.2928431372549019,0.5261764705882352,0,Non-outbreak,1835.003307092879
2028-10-01,2028,10,416.3562866432951,88.61594216925172,314.9039894292586,1835.003307092879,1620.0500951913175,1287.0249173565028,643.3670132255554,600.2977211354643,1376.7088437646394,90.81670238089465,91.45339676866587,92.05981173092167,388.1834476440993,356.8509931719704,569.7158225245528,1580.6927732135664,1835.003307092879,-0.8660254037844386,0.5000000000000001,0.33284313725490194,0.21534313725490195,0.45034313725490194,0,Non-outbreak,2106.815514886121
2028-11-01,2028,11,207.21806253728988,83.98686556035929,129.71530775854916,2106.815514886121,1835.003307092879,1620.0500951913175,416.3562866432951,643.3670132255554,600.2977211354643,88.61594216925172,90.81670238089465,91.45339676866587,314.9039894292586,388.1834476440993,356.8509931719704,1853.956305723439,2106.815514886121,-0.5000000000000004,0.8660254037844384,0.38901960784313727,0.2706862745098039,0.5073529411764706,0,Non-outbreak,2575.181660734283
2028-12-01,2028,12,12.309877314861287,81.03731743804045,28.257464872746187,2575.181660734283,2106.815514886121,1835.003307092879,207.21806253728988,416.3562866432951,643.3670132255554,83.98686556035929,88.61594216925172,90.81670238089465,129.71530775854916,314.9039894292586,388.1834476440993,2172.333494237761,2575.181660734283,-2.4492935982947064e-16,1.0,0.16666666666666666,0.04749999999999999,0.28583333333333333,0,Non-outbreak,2534.3890766107215
2029-01-01,2029,1,50.20164339219044,82.78933115144004,33.68832773767971,2534.3890766107215,2575.181660734283,2106.815514886121,12.309877314861287,207.21806253728988,416.3562866432951,81.03731743804045,83.98686556035929,88.61594216925172,28.257464872746187,129.71530775854916,314.9039894292586,2405.4620840770417,2575.181660734283,0.49999999999999994,0.8660254037844387,0.17333333333333334,0.053333333333333344,0.29333333333333333,0,Non-outbreak,2822.408845317062
2029-02-01,2029,2,41.02227382339851,81.05177461607614,33.92622758484755,2822.408845317062,2534.3890766107215,2575.181660734283,50.20164339219044,12.309877314861287,207.21806253728988,82.78933115144004,81.03731743804045,83.98686556035929,33.68832773767971,28.257464872746187,129.71530775854916,2643.993194220689,2822.408845317062,0.8660254037844386,0.5000000000000001,0.21333333333333335,0.09250000000000001,0.33416666666666667,0,Non-outbreak,3208.045075654436
2029-03-01,2029,3,72.94268656611408,80.59728205454965,52.116258770380014,3208.045075654436,2822.408845317062,2534.3890766107215,41.02227382339851,50.20164339219044,12.309877314861287,81.05177461607614,82.78933115144004,81.03731743804045,33.92622758484755,33.68832773767971,28.257464872746187,2854.94766586074,3208.045075654436,1.0,6.123233995736766e-17,0.21333333333333335,0.09166666666666666,0.335,0,Non-outbreak,3464.003167911031
2029-04-01,2029,4,83.58335381709962,85.15566743014757,56.46302993154588,3464.003167911031,3208.045075654436,2822.408845317062,72.94268656611408,41.02227382339851,50.20164339219044,80.59728205454965,81.05177461607614,82.78933115144004,52.116258770380014,33.92622758484755,33.68832773767971,3164.8190296275097,3464.003167911031,0.8660254037844387,-0.4999999999999998,0.2833333333333333,0.16083333333333333,0.4058333333333333,0,Non-outbreak,4061.517754688637
2029-05-01,2029,5,296.44303722555355,86.20356360405053,194.39362494054552,4061.517754688637,3464.003167911031,3208.045075654436,83.58335381709962,72.94268656611408,41.02227382339851,85.15566743014757,80.59728205454965,81.05177461607614,56.46302993154588,52.116258770380014,33.92622758484755,3577.8553327513678,4061.517754688637,0.49999999999999994,-0.8660254037844387,0.7392421982877657,0.6159088649544324,0.862575531621099,1,Outbreak,6222.756974090094
2029-06-01,2029,6,317.8113039518563,88.21907912585682,177.51361518757125,6222.756974090094,4061.517754688637,3464.003167911031,296.44303722555355,83.58335381709962,72.94268656611408,86.20356360405053,85.15566743014757,80.59728205454965,194.39362494054552,56.46302993154588,52.116258770380014,4582.759298896587,6222.756974090094,1.2246467991473532e-16,-1.0,0.9383874974330649,0.8142208307663983,1.0,1,Outbreak,8883.163328726263
2029-07-01,2029,7,1214.8095486243733,91.91536172071142,582.3074723268235,8883.163328726263,6222.756974090094,4061.517754688637,317.8113039518563,296.44303722555355,83.58335381709962,88.21907912585682,86.20356360405053,85.15566743014757,177.51361518757125,194.39362494054552,56.46302993154588,6389.146019168332,8883.163328726263,-0.4999999999999997,-0.8660254037844388,0.8959088649544326,0.7709088649544326,1.0,1,Outbreak,12113.238577229562
2029-08-01,2029,8,601.9788920430727,91.09272463331787,294.9952239626918,12113.238577229562,8883.163328726263,6222.756974090094,1214.8095486243733,317.8113039518563,296.44303722555355,91.91536172071142,88.21907912585682,86.20356360405053,582.3074723268235,177.51361518757125,194.39362494054552,9073.052960015308,12113.238577229562,-0.8660254037844384,-0.5000000000000004,0.6551950113378685,0.5293616780045352,0.7810283446712019,1,Outbreak,15017.671997021618
2029-09-01,2029,9,682.1370131124041,90.91798567395098,438.1421735094119,15017.671997021618,12113.238577229562,8883.163328726263,601.9788920430727,1214.8095486243733,317.8113039518563,91.09272463331787,91.91536172071142,88.21907912585682,294.9952239626918,582.3074723268235,177.51361518757125,12004.691300992481,15017.671997021618,-1.0,-1.8369701987210297e-16,0.4595098039215686,0.3328431372549019,0.5861764705882353,0,Non-outbreak,17520.964646850498
2029-10-01,2029,10,500.10216126980407,87.79799579053291,266.2989092018919,17520.964646850498,15017.671997021618,12113.238577229562,682.1370131124041,601.9788920430727,1214.8095486243733,90.91798567395098,91.09272463331787,91.91536172071142,438.1421735094119,294.9952239626918,582.3074723268235,14883.958407033895,17520.964646850498,-0.8660254037844386,0.5000000000000001,0.3728431372549019,0.24534313725490192,0.5003431372549019,0,Non-outbreak,20433.340154283884
2029-11-01,2029,11,194.760071708578,82.67274716897897,120.64439573339607,20433.340154283884,17520.964646850498,15017.671997021618,500.10216126980407,682.1370131124041,601.9788920430727,87.79799579053291,90.91798567395098,91.09272463331787,266.2989092018919,438.1421735094119,294.9952239626918,17657.325599385334,20433.340154283884,-0.5000000000000004,0.8660254037844384,0.3656862745098039,0.23735294117647057,0.49401960784313725,0,Non-outbreak,24114.367215631148
2029-12-01,2029,12,18.11820371850727,81.56635058534741,25.662174467153186,24114.367215631148,20433.340154283884,17520.964646850498,194.760071708578,500.10216126980407,682.1370131124041,82.67274716897897,87.79799579053291,90.91798567395098,120.64439573339607,266.2989092018919,438.1421735094119,20689.557338921844,24114.367215631148,-2.4492935982947064e-16,1.0,0.16333333333333333,0.03416666666666665,0.2925,0,Non-outbreak,24068.851704279077
2030-01-01,2030,1,52.682945721775745,81.8604178852285,36.69849103826193,24068.851704279077,24114.367215631148,20433.340154283884,18.11820371850727,194.760071708578,500.10216126980407,81.56635058534741,82.67274716897897,87.79799579053291,25.662174467153186,120.64439573339607,266.2989092018919,22872.186358064704,24114.367215631148,0.49999999999999994,0.8660254037844387,0.16666666666666666,0.03666666666666665,0.29666666666666663,0,Non-outbreak,26684.217417742155
2030-02-01,2030,2,35.673377505864615,80.92964315501516,39.25353114987421,26684.217417742155,24068.851704279077,24114.367215631148,52.682945721775745,18.11820371850727,194.760071708578,81.8604178852285,81.56635058534741,82.67274716897897,36.69849103826193,25.662174467153186,120.64439573339607,24955.812112550793,26684.217417742155,0.8660254037844386,0.5000000000000001,0.21,0.07916666666666666,0.3408333333333333,0,Non-outbreak,30196.53265618646
2030-03-01,2030,3,68.5222927021436,82.18061890949137,53.23855757400617,30196.53265618646,26684.217417742155,24068.851704279077,35.673377505864615,52.682945721775745,18.11820371850727,80.92964315501516,81.8604178852285,81.56635058534741,39.25353114987421,36.69849103826193,25.662174467153186,26983.2005927359,30196.53265618646,1.0,6.123233995736766e-17,0.22,0.08833333333333332,0.3516666666666667,0,Non-outbreak,32919.5047231378
2030-04-01,2030,4,65.78201695514329,84.69793213805563,61.463553140603494,32919.5047231378,30196.53265618646,26684.217417742155,68.5222927021436,35.673377505864615,52.682945721775745,82.18061890949137,80.92964315501516,81.8604178852285,53.23855757400617,39.25353114987421,36.69849103826193,29933.418265688804,32919.5047231378,0.8660254037844387,-0.4999999999999998,0.28,0.14750000000000002,0.41250000000000003,0,Non-outbreak,38314.77538008167
2030-05-01,2030,5,353.219486002761,85.9272404607469,198.28913428546045,38314.77538008167,32919.5047231378,30196.53265618646,65.78201695514329,68.5222927021436,35.673377505864615,84.69793213805563,82.18061890949137,80.92964315501516,61.463553140603494,53.23855757400617,39.25353114987421,33810.27091980198,38314.77538008167,0.49999999999999994,-0.8660254037844387,0.7459088649544324,0.6125755316210991,0.8792421982877657,1,Outbreak,59029.651725393334
2030-06-01,2030,6,272.24412009781076,88.55245916979638,191.17903915839958,59029.651725393334,38314.77538008167,32919.5047231378,353.219486002761,65.78201695514329,68.5222927021436,85.9272404607469,84.69793213805563,82.18061890949137,198.28913428546045,61.463553140603494,53.23855757400617,43421.310609537606,59029.651725393334,1.2246467991473532e-16,-1.0,0.9350541640997316,0.800887497433065,1.0,1,Outbreak,84022.5879056536
2030-07-01,2030,7,1070.4159656357967,91.0680389310536,622.0589644628975,84022.5879056536,59029.651725393334,38314.77538008167,272.24412009781076,353.219486002761,65.78201695514329,88.55245916979638,85.9272404607469,84.69793213805563,191.17903915839958,198.28913428546045,61.463553140603494,60455.67167037621,84022.5879056536,-0.4999999999999997,-0.8660254037844388,0.9359088649544325,0.8009088649544325,1.0,1,Outbreak,117036.67072345584
2030-08-01,2030,8,594.1719468272348,90.67047136493053,331.71852538940243,117036.67072345584,84022.5879056536,59029.651725393334,1070.4159656357967,272.24412009781076,353.219486002761,91.0680389310536,88.55245916979638,85.9272404607469,622.0589644628975,191.17903915839958,198.28913428546045,86696.30345150093,117036.67072345584,-0.8660254037844384,-0.5000000000000004,0.7080381485927705,0.5722048152594371,0.8438714819261038,1,Outbreak,148080.59363713866
2030-09-01,2030,9,626.1676448591255,90.88107712721319,406.59528544102335,148080.59363713866,117036.67072345584,84022.5879056536,594.1719468272348,1070.4159656357967,272.24412009781076,90.67047136493053,91.0680389310536,88.55245916979638,331.71852538940243,622.0589644628975,191.17903915839958,116379.95075541602,148080.59363713866,-1.0,-1.8369701987210297e-16,0.4928431372549019,0.3561764705882352,0.6295098039215686,0,Non-outbreak,173737.01079928625
2030-10-01,2030,10,616.861620809295,87.92508841647502,269.8917499568906,173737.01079928625,148080.59363713866,117036.67072345584,626.1676448591255,594.1719468272348,1070.4159656357967,90.88107712721319,90.67047136493053,91.0680389310536,406.59528544102335,331.71852538940243,622.0589644628975,146284.75838662693,173737.01079928625,-0.8660254037844386,0.5000000000000001,0.3628431372549019,0.2253431372549019,0.5003431372549019,0,Non-outbreak,199363.17905220596
2030-11-01,2030,11,244.59642350860378,82.41249107859797,126.37337872038977,199363.17905220596,173737.01079928625,148080.59363713866,616.861620809295,626.1676448591255,594.1719468272348,87.92508841647502,90.88107712721319,90.67047136493053,269.8917499568906,406.59528544102335,331.71852538940243,173726.92782954362,199363.17905220596,-0.5000000000000004,0.8660254037844384,0.3628431372549019,0.22450980392156858,0.5011764705882352,0,Non-outbreak,236762.55134887117
2030-12-01,2030,12,21.778462542785775,80.07204752481657,25.685380185103472,236762.55134887117,199363.17905220596,173737.01079928625,244.59642350860378,616.861620809295,626.1676448591255,82.41249107859797,87.92508841647502,90.88107712721319,126.37337872038977,269.8917499568906,406.59528544102335,203287.58040012114,236762.55134887117,-2.4492935982947064e-16,1.0,0.16666666666666666,0.027499999999999997,0.3058333333333333,0,Non-outbreak,237168.84380014133
2031-01-01,2031,1,52.39371515905642,82.09177659571374,39.11207690558465,237168.84380014133,236762.55134887117,199363.17905220596,21.778462542785775,244.59642350860378,616.861620809295,80.07204752481657,82.41249107859797,87.92508841647502,25.685380185103472,126.37337872038977,269.8917499568906,224431.52473373947,237168.84380014133,0.49999999999999994,0.8660254037844387,0.16666666666666666,0.026666666666666672,0.30666666666666664,0,Non-outbreak,261836.77885602938
2031-02-01,2031,2,29.573571354271575,81.0465935697481,35.14788046694971,261836.77885602938,237168.84380014133,236762.55134887117,52.39371515905642,21.778462542785775,244.59642350860378,82.09177659571374,80.07204752481657,82.41249107859797,39.11207690558465,25.685380185103472,126.37337872038977,245256.05800168062,261836.77885602938,0.8660254037844386,0.5000000000000001,0.21333333333333335,0.07250000000000001,0.3541666666666667,0,Non-outbreak,297577.3503753725
2031-03-01,2031,3,74.55673011077809,82.07683537126528,50.59284985301535,297577.3503753725,261836.77885602938,237168.84380014133,29.573571354271575,52.39371515905642,21.778462542785775,81.0465935697481,82.09177659571374,80.07204752481657,35.14788046694971,39.11207690558465,25.685380185103472,265527.65767718107,297577.3503753725,1.0,6.123233995736766e-17,0.21,0.0683333333333333,0.3516666666666667,0,Non-outbreak,321288.4657893891
2031-04-01,2031,4,81.19090342249167,84.02120430088755,56.51352195503516,321288.4657893891,297577.3503753725,261836.77885602938,74.55673011077809,29.573571354271575,52.39371515905642,82.07683537126528,81.0465935697481,82.09177659571374,50.59284985301535,35.14788046694971,39.11207690558465,293567.531673597,321288.4657893891,0.8660254037844387,-0.4999999999999998,0.2633333333333333,0.12083333333333329,0.4058333333333333,0,Non-outbreak,370873.6483476442
2031-05-01,2031,5,379.4458163364528,86.52334359128253,171.8069065378859,370873.6483476442,321288.4657893891,297577.3503753725,81.19090342249167,74.55673011077809,29.573571354271575,84.02120430088755,82.07683537126528,81.0465935697481,56.51352195503516,50.59284985301535,35.14788046694971,329913.1548374686,370873.6483476442,0.49999999999999994,-0.8660254037844387,0.7392421982877657,0.5959088649544324,0.882575531621099,1,Outbreak,573798.8806635708
2031-06-01,2031,6,322.37012225889544,87.94073658208733,178.26317631466407,573798.8806635708,370873.6483476442,321288.4657893891,379.4458163364528,81.19090342249167,74.55673011077809,86.52334359128253,84.02120430088755,82.07683537126528,171.8069065378859,56.51352195503516,50.59284985301535,421986.998266868,573798.8806635708,1.2246467991473532e-16,-1.0,0.9378973013546337,0.793730634687967,1.0,1,Outbreak,817767.465148106
2031-07-01,2031,7,1328.530012081504,90.91117830344658,653.3352385134289,817767.465148106,573798.8806635708,370873.6483476442,322.37012225889544,379.4458163364528,81.19090342249167,87.94073658208733,86.52334359128253,84.02120430088755,178.26317631466407,171.8069065378859,56.51352195503516,587479.9980531071,817767.465148106,-0.4999999999999997,-0.8660254037844388,0.9125755316210992,0.7675755316210991,1.0,1,Outbreak,1123599.8695931835
2031-08-01,2031,8,647.4864689969628,91.22957624472848,363.70113954896664,1123599.8695931835,817767.465148106,573798.8806635708,1328.530012081504,322.37012225889544,379.4458163364528,90.91117830344658,87.94073658208733,86.52334359128253,653.3352385134289,178.26317631466407,171.8069065378859,838388.7384682867,1123599.8695931835,-0.8660254037844384,-0.5000000000000004,0.7047048152594371,0.5588714819261037,0.8505381485927704,1,Outbreak,1429205.3195261732
2031-09-01,2031,9,660.24926901313,90.37291564843157,412.46238939555354,1429205.3195261732,1123599.8695931835,817767.465148106,647.4864689969628,1328.530012081504,322.37012225889544,91.22957624472848,90.91117830344658,87.94073658208733,363.70113954896664,653.3352385134289,178.26317631466407,1123524.2180891542,1429205.3195261732,-1.0,-1.8369701987210297e-16,0.4228431372549019,0.27617647058823525,0.5695098039215686,0,Non-outbreak,1598598.7232478329
2031-10-01,2031,10,473.62641011437876,88.01512767681965,282.94020968861224,1598598.7232478329,1429205.3195261732,1123599.8695931835,660.24926901313,647.4864689969628,1328.530012081504,90.37291564843157,91.22957624472848,90.91117830344658,412.46238939555354,363.70113954896664,653.3352385134289,1383801.3041223965,1598598.7232478329,-0.8660254037844386,0.5000000000000001,0.34617647058823525,0.19867647058823523,0.49367647058823527,0,Non-outbreak,1862840.7555788849
2031-11-01,2031,11,220.67383106050357,83.34542446887839,123.45910546543432,1862840.7555788849,1598598.7232478329,1429205.3195261732,473.62641011437876,660.24926901313,647.4864689969628,88.01512767681965,90.37291564843157,91.22957624472848,282.94020968861224,412.46238939555354,363.70113954896664,1630214.9327842968,1862840.7555788849,-0.5000000000000004,0.8660254037844384,0.3756862745098039,0.22735294117647056,0.5240196078431373,0,Non-outbreak,2242664.3075322798
2031-12-01,2031,12,21.37359505048004,80.48022447695665,28.73708200296597,2242664.3075322798,1862840.7555788849,1598598.7232478329,220.67383106050357,473.62641011437876,660.24926901313,83.34542446887839,88.01512767681965,90.37291564843157,123.45910546543432,282.94020968861224,412.46238939555354,1901367.9287863325,2242664.3075322798,-2.4492935982947064e-16,1.0,0.16333333333333333,0.01416666666666666,0.3125,0,Non-outbreak,2211924.6904881
